Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
12/06/2016 00:00,CENTRAL EAST - VC,23330,2173.5,2400,-9999
12/06/2016 00:00,DYSINGER EAST,23326,801.15,3150,-9999
12/06/2016 00:00,MOSES SOUTH,23319,1816.03,2650,-1600
12/06/2016 00:00,SCH - HQ - NY,23324,1500,1500,-1000
12/06/2016 00:00,SCH - HQ_CEDARS,325274,100,100,-60
12/06/2016 00:00,SCH - HQ_IMPORT_EXPORT,325376,1196,1310,-9999
12/06/2016 00:00,SCH - NE - NY,23318,-1331.33,1000,-1600
12/06/2016 00:00,SCH - NPX_1385,325277,-55,200,-200
12/06/2016 00:00,SCH - NPX_CSC,325154,281,330,-330
12/06/2016 00:00,SCH - OH - NY,23317,849.99,1300,-1600
12/06/2016 00:00,SCH - PJ - NY,23316,1373.83,1700,-400
12/06/2016 00:00,SCH - PJM_HTP,325905,0,0,0
12/06/2016 00:00,SCH - PJM_NEPTUNE,325305,60,660,-660
12/06/2016 00:00,SCH - PJM_VFT,325658,315,315,-315
12/06/2016 00:00,SPR/DUN-SOUTH,23320,1348.72,4600,-9999
12/06/2016 00:00,TOTAL EAST,23314,4085.87,6500,-9999
12/06/2016 00:00,UPNY CONED,23315,880.5,5100,-9999
12/06/2016 00:00,WEST CENTRAL,23312,441.2,9999,-9999
12/06/2016 00:05,CENTRAL EAST - VC,23330,2085.62,2400,-9999
12/06/2016 00:05,DYSINGER EAST,23326,625.94,3150,-9999
12/06/2016 00:05,MOSES SOUTH,23319,1845.67,2650,-1600
12/06/2016 00:05,SCH - HQ - NY,23324,1500,1500,-1000
12/06/2016 00:05,SCH - HQ_CEDARS,325274,100,100,-60
12/06/2016 00:05,SCH - HQ_IMPORT_EXPORT,325376,1196,1310,-9999
12/06/2016 00:05,SCH - NE - NY,23318,-1264.39,1000,-1600
12/06/2016 00:05,SCH - NPX_1385,325277,-55,200,-200
12/06/2016 00:05,SCH - NPX_CSC,325154,232,330,-330
12/06/2016 00:05,SCH - OH - NY,23317,702.23,1300,-1600
12/06/2016 00:05,SCH - PJ - NY,23316,1390.9,1700,-400
12/06/2016 00:05,SCH - PJM_HTP,325905,0,0,0
12/06/2016 00:05,SCH - PJM_NEPTUNE,325305,60,660,-660
12/06/2016 00:05,SCH - PJM_VFT,325658,315,315,-315
12/06/2016 00:05,SPR/DUN-SOUTH,23320,1139.51,4600,-9999
12/06/2016 00:05,TOTAL EAST,23314,3848.54,6500,-9999
12/06/2016 00:05,UPNY CONED,23315,705.28,5100,-9999
12/06/2016 00:05,WEST CENTRAL,23312,273.41,9999,-9999
12/06/2016 00:10,CENTRAL EAST - VC,23330,2050.08,2400,-9999
12/06/2016 00:10,DYSINGER EAST,23326,627.81,3150,-9999
12/06/2016 00:10,MOSES SOUTH,23319,1846.14,2650,-1600
12/06/2016 00:10,SCH - HQ - NY,23324,1500,1500,-1000
12/06/2016 00:10,SCH - HQ_CEDARS,325274,100,100,-60
12/06/2016 00:10,SCH - HQ_IMPORT_EXPORT,325376,1196,1310,-9999
12/06/2016 00:10,SCH - NE - NY,23318,-1264.35,1000,-1600
12/06/2016 00:10,SCH - NPX_1385,325277,-55,200,-200
12/06/2016 00:10,SCH - NPX_CSC,325154,232,330,-330
12/06/2016 00:10,SCH - OH - NY,23317,702.16,1300,-1600
12/06/2016 00:10,SCH - PJ - NY,23316,1392.08,1700,-400
12/06/2016 00:10,SCH - PJM_HTP,325905,0,0,0
12/06/2016 00:10,SCH - PJM_NEPTUNE,325305,60,660,-660
12/06/2016 00:10,SCH - PJM_VFT,325658,315,315,-315
12/06/2016 00:10,SPR/DUN-SOUTH,23320,1051.82,4600,-9999
12/06/2016 00:10,TOTAL EAST,23314,3737.25,6500,-9999
12/06/2016 00:10,UPNY CONED,23315,586.4,5100,-9999
12/06/2016 00:10,WEST CENTRAL,23312,276.3,9999,-9999
12/06/2016 00:15,CENTRAL EAST - VC,23330,1985.82,2310,-9999
12/06/2016 00:15,DYSINGER EAST,23326,766.08,3150,-9999
12/06/2016 00:15,MOSES SOUTH,23319,1787.76,2650,-1600
12/06/2016 00:15,SCH - HQ - NY,23324,1500,1500,-1000
12/06/2016 00:15,SCH - HQ_CEDARS,325274,100,100,-60
12/06/2016 00:15,SCH - HQ_IMPORT_EXPORT,325376,1196,1310,-9999
12/06/2016 00:15,SCH - NE - NY,23318,-1331.36,1000,-1600
12/06/2016 00:15,SCH - NPX_1385,325277,-55,200,-200
12/06/2016 00:15,SCH - NPX_CSC,325154,232,330,-330
12/06/2016 00:15,SCH - OH - NY,23317,701.88,1300,-1600
12/06/2016 00:15,SCH - PJ - NY,23316,1392.79,1700,-400
12/06/2016 00:15,SCH - PJM_HTP,325905,0,0,0
12/06/2016 00:15,SCH - PJM_NEPTUNE,325305,60,660,-660
12/06/2016 00:15,SCH - PJM_VFT,325658,315,315,-315
12/06/2016 00:15,SPR/DUN-SOUTH,23320,842.7,4600,-9999
12/06/2016 00:15,TOTAL EAST,23314,3713.68,6500,-9999
12/06/2016 00:15,UPNY CONED,23315,337.87,5100,-9999
12/06/2016 00:15,WEST CENTRAL,23312,414.59,9999,-9999
12/06/2016 00:20,CENTRAL EAST - VC,23330,2026.3,2310,-9999
12/06/2016 00:20,DYSINGER EAST,23326,855.23,3150,-9999
12/06/2016 00:20,MOSES SOUTH,23319,1783.99,2650,-1600
12/06/2016 00:20,SCH - HQ - NY,23324,1500,1500,-1000
12/06/2016 00:20,SCH - HQ_CEDARS,325274,100,100,-60
12/06/2016 00:20,SCH - HQ_IMPORT_EXPORT,325376,1196,1310,-9999
12/06/2016 00:20,SCH - NE - NY,23318,-1399.32,1000,-1600
12/06/2016 00:20,SCH - NPX_1385,325277,-55,200,-200
12/06/2016 00:20,SCH - NPX_CSC,325154,232,330,-330
12/06/2016 00:20,SCH - OH - NY,23317,701.7,1300,-1600
