Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
05/27/2016 00:00,CENTRAL EAST - VC,23330,2105.87,2515,-9999
05/27/2016 00:00,DYSINGER EAST,23326,671.78,3150,-9999
05/27/2016 00:00,MOSES SOUTH,23319,1723.75,2650,-1600
05/27/2016 00:00,SCH - HQ - NY,23324,1131,1400,-500
05/27/2016 00:00,SCH - HQ_CEDARS,325274,0,150,-40
05/27/2016 00:00,SCH - HQ_IMPORT_EXPORT,325376,872,1310,-9999
05/27/2016 00:00,SCH - NE - NY,23318,-386.77,1400,-1600
05/27/2016 00:00,SCH - NPX_1385,325277,86,200,-200
05/27/2016 00:00,SCH - NPX_CSC,325154,330,330,-330
05/27/2016 00:00,SCH - OH - NY,23317,1314.74,1750,-1600
05/27/2016 00:00,SCH - PJ - NY,23316,-73.84,2050,-1300
05/27/2016 00:00,SCH - PJM_HTP,325905,30,660,-660
05/27/2016 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
05/27/2016 00:00,SCH - PJM_VFT,325658,0,315,-315
05/27/2016 00:00,SPR/DUN-SOUTH,23320,2281.11,4350,-9999
05/27/2016 00:00,TOTAL EAST,23314,3860.4,6500,-9999
05/27/2016 00:00,UPNY CONED,23315,2203.34,4850,-9999
05/27/2016 00:00,WEST CENTRAL,23312,287.87,9999,-9999
05/27/2016 00:05,CENTRAL EAST - VC,23330,2040.86,2515,-9999
05/27/2016 00:05,DYSINGER EAST,23326,635.77,3150,-9999
05/27/2016 00:05,MOSES SOUTH,23319,1657.02,2650,-1600
05/27/2016 00:05,SCH - HQ - NY,23324,1053,1400,-500
05/27/2016 00:05,SCH - HQ_CEDARS,325274,0,150,-40
05/27/2016 00:05,SCH - HQ_IMPORT_EXPORT,325376,794,1310,-9999
05/27/2016 00:05,SCH - NE - NY,23318,-346.53,1400,-1600
05/27/2016 00:05,SCH - NPX_1385,325277,162,200,-200
05/27/2016 00:05,SCH - NPX_CSC,325154,330,330,-330
05/27/2016 00:05,SCH - OH - NY,23317,1246.87,1750,-1600
05/27/2016 00:05,SCH - PJ - NY,23316,-63.12,2050,-1300
05/27/2016 00:05,SCH - PJM_HTP,325905,0,660,-660
05/27/2016 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
05/27/2016 00:05,SCH - PJM_VFT,325658,0,315,-315
05/27/2016 00:05,SPR/DUN-SOUTH,23320,2276.68,4350,-9999
05/27/2016 00:05,TOTAL EAST,23314,3769.15,6500,-9999
05/27/2016 00:05,UPNY CONED,23315,2117.41,4850,-9999
05/27/2016 00:05,WEST CENTRAL,23312,257.92,9999,-9999
05/27/2016 00:10,CENTRAL EAST - VC,23330,2028.1,2515,-9999
05/27/2016 00:10,DYSINGER EAST,23326,670.84,3150,-9999
05/27/2016 00:10,MOSES SOUTH,23319,1681.44,2650,-1600
05/27/2016 00:10,SCH - HQ - NY,23324,1053,1400,-500
05/27/2016 00:10,SCH - HQ_CEDARS,325274,0,150,-40
05/27/2016 00:10,SCH - HQ_IMPORT_EXPORT,325376,794,1310,-9999
05/27/2016 00:10,SCH - NE - NY,23318,-345.38,1400,-1600
05/27/2016 00:10,SCH - NPX_1385,325277,162,200,-200
05/27/2016 00:10,SCH - NPX_CSC,325154,330,330,-330
05/27/2016 00:10,SCH - OH - NY,23317,1247.37,1750,-1600
05/27/2016 00:10,SCH - PJ - NY,23316,-62.34,2050,-1300
05/27/2016 00:10,SCH - PJM_HTP,325905,0,660,-660
05/27/2016 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
05/27/2016 00:10,SCH - PJM_VFT,325658,0,315,-315
05/27/2016 00:10,SPR/DUN-SOUTH,23320,2312.27,4350,-9999
05/27/2016 00:10,TOTAL EAST,23314,3792.77,6500,-9999
05/27/2016 00:10,UPNY CONED,23315,2152.51,4850,-9999
05/27/2016 00:10,WEST CENTRAL,23312,301.56,9999,-9999
05/27/2016 00:15,CENTRAL EAST - VC,23330,2096.8,2515,-9999
05/27/2016 00:15,DYSINGER EAST,23326,660.1,3150,-9999
05/27/2016 00:15,MOSES SOUTH,23319,1628.84,2650,-1600
05/27/2016 00:15,SCH - HQ - NY,23324,1053,1400,-500
05/27/2016 00:15,SCH - HQ_CEDARS,325274,0,150,-40
05/27/2016 00:15,SCH - HQ_IMPORT_EXPORT,325376,794,1310,-9999
05/27/2016 00:15,SCH - NE - NY,23318,-360.1,1400,-1600
05/27/2016 00:15,SCH - NPX_1385,325277,162,200,-200
05/27/2016 00:15,SCH - NPX_CSC,325154,330,330,-330
05/27/2016 00:15,SCH - OH - NY,23317,1246.3,1750,-1600
05/27/2016 00:15,SCH - PJ - NY,23316,-61.29,2050,-1300
05/27/2016 00:15,SCH - PJM_HTP,325905,0,660,-660
05/27/2016 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
05/27/2016 00:15,SCH - PJM_VFT,325658,0,315,-315
05/27/2016 00:15,SPR/DUN-SOUTH,23320,2443.87,4350,-9999
05/27/2016 00:15,TOTAL EAST,23314,3856.28,6500,-9999
05/27/2016 00:15,UPNY CONED,23315,2272.87,4850,-9999
05/27/2016 00:15,WEST CENTRAL,23312,298.28,9999,-9999
05/27/2016 00:20,CENTRAL EAST - VC,23330,2055.45,2515,-9999
05/27/2016 00:20,DYSINGER EAST,23326,635.11,3150,-9999
05/27/2016 00:20,MOSES SOUTH,23319,1609.78,2650,-1600
05/27/2016 00:20,SCH - HQ - NY,23324,1053,1400,-500
05/27/2016 00:20,SCH - HQ_CEDARS,325274,0,150,-40
05/27/2016 00:20,SCH - HQ_IMPORT_EXPORT,325376,794,1310,-9999
05/27/2016 00:20,SCH - NE - NY,23318,-374.89,1400,-1600
05/27/2016 00:20,SCH - NPX_1385,325277,162,200,-200
05/27/2016 00:20,SCH - NPX_CSC,325154,330,330,-330
05/27/2016 00:20,SCH - OH - NY,23317,1246.27,1750,-1600
05/27/2016 00:20,SCH - PJ - NY,23316,-60.61,2050,-1300
05/27/2016 00:20,SCH - PJM_HTP,325905,0,660,-660
05/27/2016 00:20,SCH - PJM_NEPTUNE,325305,660,660,-660
05/27/2016 00:20,SCH - PJM_VFT,325658,0,315,-315
05/27/2016 00:20,SPR/DUN-SOUTH,23320,2355.7,4350,-9999
05/27/2016 00:20,TOTAL EAST,23314,3835.65,6500,-9999
05/27/2016 00:20,UPNY CONED,23315,2162.92,4850,-9999
05/27/2016 00:20,WEST CENTRAL,23312,280.39,9999,-9999
05/27/2016 00:25,CENTRAL EAST - VC,23330,2025.44,2515,-9999
05/27/2016 00:25,DYSINGER EAST,23326,661.42,3150,-9999
05/27/2016 00:25,MOSES SOUTH,23319,1618.44,2650,-1600
05/27/2016 00:25,SCH - HQ - NY,23324,1053,1400,-500
05/27/2016 00:25,SCH - HQ_CEDARS,325274,0,150,-40
05/27/2016 00:25,SCH - HQ_IMPORT_EXPORT,325376,794,1310,-9999
05/27/2016 00:25,SCH - NE - NY,23318,-370.91,1400,-1600
05/27/2016 00:25,SCH - NPX_1385,325277,162,200,-200
05/27/2016 00:25,SCH - NPX_CSC,325154,330,330,-330
05/27/2016 00:25,SCH - OH - NY,23317,1246.66,1750,-1600
05/27/2016 00:25,SCH - PJ - NY,23316,-66.53,2050,-1300
05/27/2016 00:25,SCH - PJM_HTP,325905,0,660,-660
05/27/2016 00:25,SCH - PJM_NEPTUNE,325305,660,660,-660
05/27/2016 00:25,SCH - PJM_VFT,325658,0,315,-315
05/27/2016 00:25,SPR/DUN-SOUTH,23320,2321.58,4350,-9999
05/27/2016 00:25,TOTAL EAST,23314,3779.44,6500,-9999
05/27/2016 00:25,UPNY CONED,23315,2145.34,4850,-9999
05/27/2016 00:25,WEST CENTRAL,23312,312.58,9999,-9999
05/27/2016 00:30,CENTRAL EAST - VC,23330,2068.84,2515,-9999
05/27/2016 00:30,DYSINGER EAST,23326,674.06,3150,-9999
05/27/2016 00:30,MOSES SOUTH,23319,1663.2,2650,-1600
05/27/2016 00:30,SCH - HQ - NY,23324,1053,1400,-500
05/27/2016 00:30,SCH - HQ_CEDARS,325274,0,150,-40
05/27/2016 00:30,SCH - HQ_IMPORT_EXPORT,325376,794,1310,-9999
05/27/2016 00:30,SCH - NE - NY,23318,-438.14,1400,-1600
05/27/2016 00:30,SCH - NPX_1385,325277,162,200,-200
05/27/2016 00:30,SCH - NPX_CSC,325154,330,330,-330
05/27/2016 00:30,SCH - OH - NY,23317,1247.04,1750,-1600
05/27/2016 00:30,SCH - PJ - NY,23316,-64.08,2050,-1300
05/27/2016 00:30,SCH - PJM_HTP,325905,0,660,-660
05/27/2016 00:30,SCH - PJM_NEPTUNE,325305,660,660,-660
05/27/2016 00:30,SCH - PJM_VFT,325658,0,315,-315
05/27/2016 00:30,SPR/DUN-SOUTH,23320,2276.62,4350,-9999
05/27/2016 00:30,TOTAL EAST,23314,3825.86,6500,-9999
05/27/2016 00:30,UPNY CONED,23315,2089.37,4850,-9999
05/27/2016 00:30,WEST CENTRAL,23312,330.02,9999,-9999
05/27/2016 00:35,CENTRAL EAST - VC,23330,2074.85,2515,-9999
05/27/2016 00:35,DYSINGER EAST,23326,678.71,3150,-9999
05/27/2016 00:35,MOSES SOUTH,23319,1674.79,2650,-1600
05/27/2016 00:35,SCH - HQ - NY,23324,1053,1400,-500
05/27/2016 00:35,SCH - HQ_CEDARS,325274,0,150,-40
05/27/2016 00:35,SCH - HQ_IMPORT_EXPORT,325376,794,1310,-9999
05/27/2016 00:35,SCH - NE - NY,23318,-502.65,1400,-1600
05/27/2016 00:35,SCH - NPX_1385,325277,162,200,-200
05/27/2016 00:35,SCH - NPX_CSC,325154,330,330,-330
05/27/2016 00:35,SCH - OH - NY,23317,1247,1750,-1600
05/27/2016 00:35,SCH - PJ - NY,23316,-62.93,2050,-1300
05/27/2016 00:35,SCH - PJM_HTP,325905,0,660,-660
05/27/2016 00:35,SCH - PJM_NEPTUNE,325305,660,660,-660
05/27/2016 00:35,SCH - PJM_VFT,325658,0,315,-315
05/27/2016 00:35,SPR/DUN-SOUTH,23320,2263.19,4350,-9999
05/27/2016 00:35,TOTAL EAST,23314,3807.81,6500,-9999
05/27/2016 00:35,UPNY CONED,23315,2073.28,4850,-9999
05/27/2016 00:35,WEST CENTRAL,23312,340.81,9999,-9999
05/27/2016 00:40,CENTRAL EAST - VC,23330,2068.98,2515,-9999
05/27/2016 00:40,DYSINGER EAST,23326,706.37,3150,-9999
05/27/2016 00:40,MOSES SOUTH,23319,1685.38,2650,-1600
05/27/2016 00:40,SCH - HQ - NY,23324,1053,1400,-500
05/27/2016 00:40,SCH - HQ_CEDARS,325274,0,150,-40
05/27/2016 00:40,SCH - HQ_IMPORT_EXPORT,325376,794,1310,-9999
05/27/2016 00:40,SCH - NE - NY,23318,-502.6,1400,-1600
05/27/2016 00:40,SCH - NPX_1385,325277,162,200,-200
05/27/2016 00:40,SCH - NPX_CSC,325154,330,330,-330
05/27/2016 00:40,SCH - OH - NY,23317,1247.14,1750,-1600
05/27/2016 00:40,SCH - PJ - NY,23316,-65.61,2050,-1300
05/27/2016 00:40,SCH - PJM_HTP,325905,0,660,-660
05/27/2016 00:40,SCH - PJM_NEPTUNE,325305,660,660,-660
05/27/2016 00:40,SCH - PJM_VFT,325658,0,315,-315
05/27/2016 00:40,SPR/DUN-SOUTH,23320,2251.41,4350,-9999
05/27/2016 00:40,TOTAL EAST,23314,3767.4,6500,-9999
05/27/2016 00:40,UPNY CONED,23315,2040.13,4850,-9999
05/27/2016 00:40,WEST CENTRAL,23312,372.39,9999,-9999
05/27/2016 00:45,CENTRAL EAST - VC,23330,2105.28,2515,-9999
05/27/2016 00:45,DYSINGER EAST,23326,708.27,3150,-9999
05/27/2016 00:45,MOSES SOUTH,23319,1697.88,2650,-1600
05/27/2016 00:45,SCH - HQ - NY,23324,1053,1400,-500
05/27/2016 00:45,SCH - HQ_CEDARS,325274,0,150,-40
05/27/2016 00:45,SCH - HQ_IMPORT_EXPORT,325376,794,1310,-9999
05/27/2016 00:45,SCH - NE - NY,23318,-537.62,1400,-1600
05/27/2016 00:45,SCH - NPX_1385,325277,162,200,-200
05/27/2016 00:45,SCH - NPX_CSC,325154,330,330,-330
05/27/2016 00:45,SCH - OH - NY,23317,1247.14,1750,-1600
05/27/2016 00:45,SCH - PJ - NY,23316,-92.63,2050,-1300
05/27/2016 00:45,SCH - PJM_HTP,325905,0,660,-660
05/27/2016 00:45,SCH - PJM_NEPTUNE,325305,660,660,-660
05/27/2016 00:45,SCH - PJM_VFT,325658,0,315,-315
