Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
02/10/2017 00:00,CENTRAL EAST - VC,23330,2195.85,2475,-9999
02/10/2017 00:00,DYSINGER EAST,23326,997.6,3150,-9999
02/10/2017 00:00,MOSES SOUTH,23319,1853.97,3000,-1600
02/10/2017 00:00,SCH - HQ - NY,23324,1395,1500,-1000
02/10/2017 00:00,SCH - HQ_CEDARS,325274,199,199,-100
02/10/2017 00:00,SCH - HQ_IMPORT_EXPORT,325376,1091,1310,-9999
02/10/2017 00:00,SCH - NE - NY,23318,-744.78,1400,-1600
02/10/2017 00:00,SCH - NPX_1385,325277,0,0,0
02/10/2017 00:00,SCH - NPX_CSC,325154,215,330,-330
02/10/2017 00:00,SCH - OH - NY,23317,1123.15,1500,-1900
02/10/2017 00:00,SCH - PJ - NY,23316,1065.51,2200,-1450
02/10/2017 00:00,SCH - PJM_HTP,325905,0,0,0
02/10/2017 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
02/10/2017 00:00,SCH - PJM_VFT,325658,270,315,-315
02/10/2017 00:00,SPR/DUN-SOUTH,23320,2101.09,4600,-9999
02/10/2017 00:00,TOTAL EAST,23314,3654.45,6500,-9999
02/10/2017 00:00,UPNY CONED,23315,1222.67,5100,-9999
02/10/2017 00:00,WEST CENTRAL,23312,534.05,9999,-9999
02/10/2017 00:05,CENTRAL EAST - VC,23330,2295.16,2475,-9999
02/10/2017 00:05,DYSINGER EAST,23326,1050.63,3150,-9999
02/10/2017 00:05,MOSES SOUTH,23319,1905.57,3000,-1600
02/10/2017 00:05,SCH - HQ - NY,23324,1426,1500,-1000
02/10/2017 00:05,SCH - HQ_CEDARS,325274,199,199,-100
02/10/2017 00:05,SCH - HQ_IMPORT_EXPORT,325376,1122,1310,-9999
02/10/2017 00:05,SCH - NE - NY,23318,-824.67,1400,-1600
02/10/2017 00:05,SCH - NPX_1385,325277,0,0,0
02/10/2017 00:05,SCH - NPX_CSC,325154,100,330,-330
02/10/2017 00:05,SCH - OH - NY,23317,1197.9,1500,-1900
02/10/2017 00:05,SCH - PJ - NY,23316,1255.28,2200,-1450
02/10/2017 00:05,SCH - PJM_HTP,325905,0,0,0
02/10/2017 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
02/10/2017 00:05,SCH - PJM_VFT,325658,315,315,-315
02/10/2017 00:05,SPR/DUN-SOUTH,23320,2057.71,4600,-9999
02/10/2017 00:05,TOTAL EAST,23314,3799.76,6500,-9999
02/10/2017 00:05,UPNY CONED,23315,1286.05,5100,-9999
02/10/2017 00:05,WEST CENTRAL,23312,590.74,9999,-9999
02/10/2017 00:10,CENTRAL EAST - VC,23330,2296.63,2475,-9999
02/10/2017 00:10,DYSINGER EAST,23326,982.38,3150,-9999
02/10/2017 00:10,MOSES SOUTH,23319,1928.79,3000,-1600
02/10/2017 00:10,SCH - HQ - NY,23324,1426,1500,-1000
02/10/2017 00:10,SCH - HQ_CEDARS,325274,199,199,-100
02/10/2017 00:10,SCH - HQ_IMPORT_EXPORT,325376,1122,1310,-9999
02/10/2017 00:10,SCH - NE - NY,23318,-824.62,1400,-1600
02/10/2017 00:10,SCH - NPX_1385,325277,0,0,0
02/10/2017 00:10,SCH - NPX_CSC,325154,100,330,-330
02/10/2017 00:10,SCH - OH - NY,23317,1197.97,1500,-1900
02/10/2017 00:10,SCH - PJ - NY,23316,1256.77,2200,-1450
02/10/2017 00:10,SCH - PJM_HTP,325905,0,0,0
02/10/2017 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
02/10/2017 00:10,SCH - PJM_VFT,325658,315,315,-315
02/10/2017 00:10,SPR/DUN-SOUTH,23320,1971.24,4600,-9999
02/10/2017 00:10,TOTAL EAST,23314,3839.23,6500,-9999
02/10/2017 00:10,UPNY CONED,23315,1167.4,5100,-9999
02/10/2017 00:10,WEST CENTRAL,23312,533.46,9999,-9999
02/10/2017 00:15,CENTRAL EAST - VC,23330,2332.55,2475,-9999
02/10/2017 00:15,DYSINGER EAST,23326,1044.83,3150,-9999
02/10/2017 00:15,MOSES SOUTH,23319,1878.01,3000,-1600
02/10/2017 00:15,SCH - HQ - NY,23324,1426,1500,-1000
02/10/2017 00:15,SCH - HQ_CEDARS,325274,199,199,-100
02/10/2017 00:15,SCH - HQ_IMPORT_EXPORT,325376,1122,1310,-9999
02/10/2017 00:15,SCH - NE - NY,23318,-824.51,1400,-1600
02/10/2017 00:15,SCH - NPX_1385,325277,0,0,0
02/10/2017 00:15,SCH - NPX_CSC,325154,100,330,-330
02/10/2017 00:15,SCH - OH - NY,23317,1197.9,1500,-1900
02/10/2017 00:15,SCH - PJ - NY,23316,1196.33,2200,-1450
02/10/2017 00:15,SCH - PJM_HTP,325905,0,0,0
02/10/2017 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
02/10/2017 00:15,SCH - PJM_VFT,325658,315,315,-315
02/10/2017 00:15,SPR/DUN-SOUTH,23320,2004.19,4600,-9999
02/10/2017 00:15,TOTAL EAST,23314,3846,6500,-9999
02/10/2017 00:15,UPNY CONED,23315,1184.48,5100,-9999
02/10/2017 00:15,WEST CENTRAL,23312,600.06,9999,-9999
02/10/2017 00:20,CENTRAL EAST - VC,23330,2146.89,2475,-9999
02/10/2017 00:20,DYSINGER EAST,23326,876.36,3150,-9999
02/10/2017 00:20,MOSES SOUTH,23319,1828.94,3000,-1600
02/10/2017 00:20,SCH - HQ - NY,23324,1426,1500,-1000
02/10/2017 00:20,SCH - HQ_CEDARS,325274,199,199,-100
02/10/2017 00:20,SCH - HQ_IMPORT_EXPORT,325376,1122,1310,-9999
02/10/2017 00:20,SCH - NE - NY,23318,-824.7,1400,-1600
02/10/2017 00:20,SCH - NPX_1385,325277,0,0,0
02/10/2017 00:20,SCH - NPX_CSC,325154,100,330,-330
02/10/2017 00:20,SCH - OH - NY,23317,1197.96,1500,-1900
02/10/2017 00:20,SCH - PJ - NY,23316,1142.77,2200,-1450
02/10/2017 00:20,SCH - PJM_HTP,325905,0,0,0
02/10/2017 00:20,SCH - PJM_NEPTUNE,325305,660,660,-660
02/10/2017 00:20,SCH - PJM_VFT,325658,315,315,-315
02/10/2017 00:20,SPR/DUN-SOUTH,23320,1800.42,4600,-9999
02/10/2017 00:20,TOTAL EAST,23314,3797.58,6500,-9999
02/10/2017 00:20,UPNY CONED,23315,973.85,5100,-9999
02/10/2017 00:20,WEST CENTRAL,23312,438.65,9999,-9999
02/10/2017 00:25,CENTRAL EAST - VC,23330,2167.78,2475,-9999
02/10/2017 00:25,DYSINGER EAST,23326,865.1,3150,-9999
02/10/2017 00:25,MOSES SOUTH,23319,1831.46,3000,-1600
02/10/2017 00:25,SCH - HQ - NY,23324,1426,1500,-1000
02/10/2017 00:25,SCH - HQ_CEDARS,325274,199,199,-100
02/10/2017 00:25,SCH - HQ_IMPORT_EXPORT,325376,1122,1310,-9999
02/10/2017 00:25,SCH - NE - NY,23318,-824.72,1400,-1600
02/10/2017 00:25,SCH - NPX_1385,325277,0,0,0
02/10/2017 00:25,SCH - NPX_CSC,325154,100,330,-330
02/10/2017 00:25,SCH - OH - NY,23317,1198.11,1500,-1900
02/10/2017 00:25,SCH - PJ - NY,23316,1142.59,2200,-1450
02/10/2017 00:25,SCH - PJM_HTP,325905,0,0,0
02/10/2017 00:25,SCH - PJM_NEPTUNE,325305,660,660,-660
02/10/2017 00:25,SCH - PJM_VFT,325658,315,315,-315
02/10/2017 00:25,SPR/DUN-SOUTH,23320,1841.63,4600,-9999
02/10/2017 00:25,TOTAL EAST,23314,3803.27,6500,-9999
02/10/2017 00:25,UPNY CONED,23315,1026.02,5100,-9999
02/10/2017 00:25,WEST CENTRAL,23312,430.56,9999,-9999
02/10/2017 00:30,CENTRAL EAST - VC,23330,2220.51,2475,-9999
02/10/2017 00:30,DYSINGER EAST,23326,967.86,3150,-9999
02/10/2017 00:30,MOSES SOUTH,23319,1835.97,3000,-1600
02/10/2017 00:30,SCH - HQ - NY,23324,1426,1500,-1000
02/10/2017 00:30,SCH - HQ_CEDARS,325274,199,199,-100
02/10/2017 00:30,SCH - HQ_IMPORT_EXPORT,325376,1122,1310,-9999
02/10/2017 00:30,SCH - NE - NY,23318,-724.8,1400,-1600
02/10/2017 00:30,SCH - NPX_1385,325277,0,0,0
02/10/2017 00:30,SCH - NPX_CSC,325154,100,330,-330
