Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
09/07/2017 00:00,CENTRAL EAST - VC,23330,1507.15,2090,-9999
09/07/2017 00:00,DYSINGER EAST,23326,826.34,3150,-9999
09/07/2017 00:00,MOSES SOUTH,23319,1418.93,2650,-1600
09/07/2017 00:00,SCH - HQ - NY,23324,946,1430,-800
09/07/2017 00:00,SCH - HQ_CEDARS,325274,65,90,-40
09/07/2017 00:00,SCH - HQ_IMPORT_EXPORT,325376,605,1310,-9999
09/07/2017 00:00,SCH - NE - NY,23318,-159.91,1400,-1600
09/07/2017 00:00,SCH - NPX_1385,325277,129,200,-200
09/07/2017 00:00,SCH - NPX_CSC,325154,330,330,-330
09/07/2017 00:00,SCH - OH - NY,23317,1142.07,1750,-1600
09/07/2017 00:00,SCH - PJ - NY,23316,-26.67,1150,-400
09/07/2017 00:00,SCH - PJM_HTP,325905,0,0,0
09/07/2017 00:00,SCH - PJM_NEPTUNE,325305,287,660,-660
09/07/2017 00:00,SCH - PJM_VFT,325658,25,315,-315
09/07/2017 00:00,SPR/DUN-SOUTH,23320,2554.33,4350,-9999
09/07/2017 00:00,TOTAL EAST,23314,2804.15,6800,-9999
09/07/2017 00:00,UPNY CONED,23315,1666.19,5000,-9999
09/07/2017 00:00,WEST CENTRAL,23312,503.36,9999,-9999
09/07/2017 00:05,CENTRAL EAST - VC,23330,1445.33,2090,-9999
09/07/2017 00:05,DYSINGER EAST,23326,840.22,3150,-9999
09/07/2017 00:05,MOSES SOUTH,23319,1281.12,2650,-1600
09/07/2017 00:05,SCH - HQ - NY,23324,774,1430,-800
09/07/2017 00:05,SCH - HQ_CEDARS,325274,90,90,-40
09/07/2017 00:05,SCH - HQ_IMPORT_EXPORT,325376,433,1310,-9999
09/07/2017 00:05,SCH - NE - NY,23318,-57.56,1400,-1600
09/07/2017 00:05,SCH - NPX_1385,325277,104,200,-200
09/07/2017 00:05,SCH - NPX_CSC,325154,330,330,-330
09/07/2017 00:05,SCH - OH - NY,23317,1148.98,1750,-1600
09/07/2017 00:05,SCH - PJ - NY,23316,19.22,1150,-400
09/07/2017 00:05,SCH - PJM_HTP,325905,0,0,0
09/07/2017 00:05,SCH - PJM_NEPTUNE,325305,330,660,-660
09/07/2017 00:05,SCH - PJM_VFT,325658,0,315,-315
09/07/2017 00:05,SPR/DUN-SOUTH,23320,2562.16,4350,-9999
09/07/2017 00:05,TOTAL EAST,23314,2712.93,6800,-9999
09/07/2017 00:05,UPNY CONED,23315,1662,5000,-9999
09/07/2017 00:05,WEST CENTRAL,23312,520.12,9999,-9999
09/07/2017 00:10,CENTRAL EAST - VC,23330,1465.93,2090,-9999
09/07/2017 00:10,DYSINGER EAST,23326,834.41,3150,-9999
09/07/2017 00:10,MOSES SOUTH,23319,1293.08,2650,-1600
09/07/2017 00:10,SCH - HQ - NY,23324,774,1430,-800
09/07/2017 00:10,SCH - HQ_CEDARS,325274,90,90,-40
09/07/2017 00:10,SCH - HQ_IMPORT_EXPORT,325376,433,1310,-9999
09/07/2017 00:10,SCH - NE - NY,23318,-57.7,1400,-1600
09/07/2017 00:10,SCH - NPX_1385,325277,104,200,-200
09/07/2017 00:10,SCH - NPX_CSC,325154,330,330,-330
09/07/2017 00:10,SCH - OH - NY,23317,1149.07,1750,-1600
09/07/2017 00:10,SCH - PJ - NY,23316,20.54,1150,-400
09/07/2017 00:10,SCH - PJM_HTP,325905,0,0,0
09/07/2017 00:10,SCH - PJM_NEPTUNE,325305,330,660,-660
09/07/2017 00:10,SCH - PJM_VFT,325658,0,315,-315
09/07/2017 00:10,SPR/DUN-SOUTH,23320,2597.24,4350,-9999
09/07/2017 00:10,TOTAL EAST,23314,2738.25,6800,-9999
09/07/2017 00:10,UPNY CONED,23315,1702.3,5000,-9999
09/07/2017 00:10,WEST CENTRAL,23312,518.63,9999,-9999
09/07/2017 00:15,CENTRAL EAST - VC,23330,1361.5,2030,-9999
