Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
09/13/2017 00:00,CENTRAL EAST - VC,23330,1850.6,2270,-9999
09/13/2017 00:00,DYSINGER EAST,23326,861.44,3150,-9999
09/13/2017 00:00,MOSES SOUTH,23319,1810.37,3000,-1600
09/13/2017 00:00,SCH - HQ - NY,23324,1155,1430,-800
09/13/2017 00:00,SCH - HQ_CEDARS,325274,0,190,-40
09/13/2017 00:00,SCH - HQ_IMPORT_EXPORT,325376,814,1310,-9999
09/13/2017 00:00,SCH - NE - NY,23318,-245.66,1400,-1600
09/13/2017 00:00,SCH - NPX_1385,325277,144,200,-200
09/13/2017 00:00,SCH - NPX_CSC,325154,330,330,-330
09/13/2017 00:00,SCH - OH - NY,23317,885.55,1450,-1600
09/13/2017 00:00,SCH - PJ - NY,23316,-49.6,1150,-1000
09/13/2017 00:00,SCH - PJM_HTP,325905,0,0,0
09/13/2017 00:00,SCH - PJM_NEPTUNE,325305,0,0,0
09/13/2017 00:00,SCH - PJM_VFT,325658,-30,315,-315
09/13/2017 00:00,SPR/DUN-SOUTH,23320,2721.32,4350,-9999
09/13/2017 00:00,TOTAL EAST,23314,3606.59,6800,-9999
09/13/2017 00:00,UPNY CONED,23315,2226.36,5000,-9999
09/13/2017 00:00,WEST CENTRAL,23312,501.96,9999,-9999
09/13/2017 00:05,CENTRAL EAST - VC,23330,1860.01,2270,-9999
09/13/2017 00:05,DYSINGER EAST,23326,888.49,3150,-9999
09/13/2017 00:05,MOSES SOUTH,23319,1858.92,3000,-1600
09/13/2017 00:05,SCH - HQ - NY,23324,1200,1430,-800
09/13/2017 00:05,SCH - HQ_CEDARS,325274,0,190,-40
09/13/2017 00:05,SCH - HQ_IMPORT_EXPORT,325376,859,1310,-9999
09/13/2017 00:05,SCH - NE - NY,23318,-237.88,1400,-1600
09/13/2017 00:05,SCH - NPX_1385,325277,154,200,-200
09/13/2017 00:05,SCH - NPX_CSC,325154,330,330,-330
09/13/2017 00:05,SCH - OH - NY,23317,809.59,1450,-1600
09/13/2017 00:05,SCH - PJ - NY,23316,-77.27,1150,-1000
09/13/2017 00:05,SCH - PJM_HTP,325905,0,0,0
09/13/2017 00:05,SCH - PJM_NEPTUNE,325305,0,0,0
09/13/2017 00:05,SCH - PJM_VFT,325658,-10,315,-315
09/13/2017 00:05,SPR/DUN-SOUTH,23320,2719.44,4350,-9999
09/13/2017 00:05,TOTAL EAST,23314,3534.38,6800,-9999
09/13/2017 00:05,UPNY CONED,23315,2199.96,5000,-9999
09/13/2017 00:05,WEST CENTRAL,23312,528.76,9999,-9999
09/13/2017 00:10,CENTRAL EAST - VC,23330,1833.54,2270,-9999
09/13/2017 00:10,DYSINGER EAST,23326,968.01,3150,-9999
09/13/2017 00:10,MOSES SOUTH,23319,1785.86,3000,-1600
09/13/2017 00:10,SCH - HQ - NY,23324,1200,1430,-800
09/13/2017 00:10,SCH - HQ_CEDARS,325274,0,190,-40
09/13/2017 00:10,SCH - HQ_IMPORT_EXPORT,325376,859,1310,-9999
09/13/2017 00:10,SCH - NE - NY,23318,-242.63,1400,-1600
09/13/2017 00:10,SCH - NPX_1385,325277,154,200,-200
09/13/2017 00:10,SCH - NPX_CSC,325154,330,330,-330
09/13/2017 00:10,SCH - OH - NY,23317,809.41,1450,-1600
09/13/2017 00:10,SCH - PJ - NY,23316,-72.13,1150,-1000
09/13/2017 00:10,SCH - PJM_HTP,325905,0,0,0
09/13/2017 00:10,SCH - PJM_NEPTUNE,325305,0,0,0
09/13/2017 00:10,SCH - PJM_VFT,325658,-11,315,-315
09/13/2017 00:10,SPR/DUN-SOUTH,23320,2692.69,4350,-9999
09/13/2017 00:10,TOTAL EAST,23314,3486.61,6800,-9999
09/13/2017 00:10,UPNY CONED,23315,2160.23,5000,-9999
09/13/2017 00:10,WEST CENTRAL,23312,613.34,9999,-9999
09/13/2017 00:15,CENTRAL EAST - VC,23330,1793.99,2155,-9999
09/13/2017 00:15,DYSINGER EAST,23326,1090.27,3150,-9999
09/13/2017 00:15,MOSES SOUTH,23319,1680.85,3000,-1600
09/13/2017 00:15,SCH - HQ - NY,23324,1200,1430,-800
09/13/2017 00:15,SCH - HQ_CEDARS,325274,0,190,-40
09/13/2017 00:15,SCH - HQ_IMPORT_EXPORT,325376,859,1310,-9999
09/13/2017 00:15,SCH - NE - NY,23318,-268.82,1400,-1600
09/13/2017 00:15,SCH - NPX_1385,325277,154,200,-200
09/13/2017 00:15,SCH - NPX_CSC,325154,330,330,-330
09/13/2017 00:15,SCH - OH - NY,23317,809.92,1450,-1600
09/13/2017 00:15,SCH - PJ - NY,23316,-76.14,1150,-1000
09/13/2017 00:15,SCH - PJM_HTP,325905,0,0,0
09/13/2017 00:15,SCH - PJM_NEPTUNE,325305,0,0,0
09/13/2017 00:15,SCH - PJM_VFT,325658,-5,315,-315
09/13/2017 00:15,SPR/DUN-SOUTH,23320,2643.53,4350,-9999
09/13/2017 00:15,TOTAL EAST,23314,3518.79,6800,-9999
09/13/2017 00:15,UPNY CONED,23315,2123.99,5000,-9999
09/13/2017 00:15,WEST CENTRAL,23312,741.58,9999,-9999
09/13/2017 00:20,CENTRAL EAST - VC,23330,1809.5,2155,-9999
09/13/2017 00:20,DYSINGER EAST,23326,1049.47,3150,-9999
09/13/2017 00:20,MOSES SOUTH,23319,1711.72,3000,-1600
09/13/2017 00:20,SCH - HQ - NY,23324,1200,1430,-800
09/13/2017 00:20,SCH - HQ_CEDARS,325274,0,190,-40
09/13/2017 00:20,SCH - HQ_IMPORT_EXPORT,325376,859,1310,-9999
09/13/2017 00:20,SCH - NE - NY,23318,-299.77,1400,-1600
09/13/2017 00:20,SCH - NPX_1385,325277,154,200,-200
09/13/2017 00:20,SCH - NPX_CSC,325154,330,330,-330
09/13/2017 00:20,SCH - OH - NY,23317,810.04,1450,-1600
09/13/2017 00:20,SCH - PJ - NY,23316,-79.15,1150,-1000
09/13/2017 00:20,SCH - PJM_HTP,325905,0,0,0
09/13/2017 00:20,SCH - PJM_NEPTUNE,325305,0,0,0
09/13/2017 00:20,SCH - PJM_VFT,325658,0,315,-315
09/13/2017 00:20,SPR/DUN-SOUTH,23320,2600.71,4350,-9999
09/13/2017 00:20,TOTAL EAST,23314,3527.95,6800,-9999
09/13/2017 00:20,UPNY CONED,23315,2066.4,5000,-9999
09/13/2017 00:20,WEST CENTRAL,23312,710.71,9999,-9999
09/13/2017 00:25,CENTRAL EAST - VC,23330,1832.71,2155,-9999
09/13/2017 00:25,DYSINGER EAST,23326,997.34,3150,-9999
09/13/2017 00:25,MOSES SOUTH,23319,1725.04,3000,-1600
09/13/2017 00:25,SCH - HQ - NY,23324,1200,1430,-800
09/13/2017 00:25,SCH - HQ_CEDARS,325274,0,190,-40
