Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
08/14/2017 00:00,CENTRAL EAST - VC,23330,2443.19,2755,-9999
08/14/2017 00:00,DYSINGER EAST,23326,774.7,3150,-9999
08/14/2017 00:00,MOSES SOUTH,23319,2365.53,3150,-1600
08/14/2017 00:00,SCH - HQ - NY,23324,1430,1430,-800
08/14/2017 00:00,SCH - HQ_CEDARS,325274,140,140,-40
08/14/2017 00:00,SCH - HQ_IMPORT_EXPORT,325376,1089,1310,-9999
08/14/2017 00:00,SCH - NE - NY,23318,-34.2,1400,-1600
08/14/2017 00:00,SCH - NPX_1385,325277,87,200,-200
08/14/2017 00:00,SCH - NPX_CSC,325154,272,330,-330
08/14/2017 00:00,SCH - OH - NY,23317,1053.97,1700,-1600
08/14/2017 00:00,SCH - PJ - NY,23316,-94.53,1450,-1250
08/14/2017 00:00,SCH - PJM_HTP,325905,0,0,0
08/14/2017 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
08/14/2017 00:00,SCH - PJM_VFT,325658,55,315,-315
08/14/2017 00:00,SPR/DUN-SOUTH,23320,3179.63,4350,-9999
08/14/2017 00:00,TOTAL EAST,23314,4338.32,6800,-9999
08/14/2017 00:00,UPNY CONED,23315,2833.93,5700,-9999
08/14/2017 00:00,WEST CENTRAL,23312,366.67,9999,-9999
08/14/2017 00:05,CENTRAL EAST - VC,23330,2401.09,2725,-9999
08/14/2017 00:05,DYSINGER EAST,23326,752.35,3150,-9999
08/14/2017 00:05,MOSES SOUTH,23319,2368.19,3150,-1600
08/14/2017 00:05,SCH - HQ - NY,23324,1430,1430,-800
08/14/2017 00:05,SCH - HQ_CEDARS,325274,140,140,-40
08/14/2017 00:05,SCH - HQ_IMPORT_EXPORT,325376,1089,1310,-9999
08/14/2017 00:05,SCH - NE - NY,23318,67.42,1400,-1600
08/14/2017 00:05,SCH - NPX_1385,325277,129,200,-200
08/14/2017 00:05,SCH - NPX_CSC,325154,215,330,-330
08/14/2017 00:05,SCH - OH - NY,23317,1092,1700,-1600
08/14/2017 00:05,SCH - PJ - NY,23316,-94.33,1450,-1250
08/14/2017 00:05,SCH - PJM_HTP,325905,0,0,0
08/14/2017 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
08/14/2017 00:05,SCH - PJM_VFT,325658,86,315,-315
08/14/2017 00:05,SPR/DUN-SOUTH,23320,3096.32,4350,-9999
08/14/2017 00:05,TOTAL EAST,23314,4282.37,6800,-9999
08/14/2017 00:05,UPNY CONED,23315,2767.58,5700,-9999
08/14/2017 00:05,WEST CENTRAL,23312,352.81,9999,-9999
08/14/2017 00:10,CENTRAL EAST - VC,23330,2370.62,2725,-9999
08/14/2017 00:10,DYSINGER EAST,23326,729.35,3150,-9999
08/14/2017 00:10,MOSES SOUTH,23319,2408.06,3150,-1600
08/14/2017 00:10,SCH - HQ - NY,23324,1430,1430,-800
08/14/2017 00:10,SCH - HQ_CEDARS,325274,140,140,-40
08/14/2017 00:10,SCH - HQ_IMPORT_EXPORT,325376,1089,1310,-9999
08/14/2017 00:10,SCH - NE - NY,23318,68.63,1400,-1600
08/14/2017 00:10,SCH - NPX_1385,325277,129,200,-200
08/14/2017 00:10,SCH - NPX_CSC,325154,215,330,-330
08/14/2017 00:10,SCH - OH - NY,23317,1091.03,1700,-1600
08/14/2017 00:10,SCH - PJ - NY,23316,-95.88,1450,-1250
08/14/2017 00:10,SCH - PJM_HTP,325905,0,0,0
08/14/2017 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
08/14/2017 00:10,SCH - PJM_VFT,325658,86,315,-315
08/14/2017 00:10,SPR/DUN-SOUTH,23320,3049.26,4350,-9999
08/14/2017 00:10,TOTAL EAST,23314,4251.33,6800,-9999
08/14/2017 00:10,UPNY CONED,23315,2688.63,5700,-9999
08/14/2017 00:10,WEST CENTRAL,23312,334.9,9999,-9999
08/14/2017 00:15,CENTRAL EAST - VC,23330,2293.32,2695,-9999
08/14/2017 00:15,DYSINGER EAST,23326,676.7,3150,-9999
08/14/2017 00:15,MOSES SOUTH,23319,2375.5,3150,-1600
08/14/2017 00:15,SCH - HQ - NY,23324,1430,1430,-800
08/14/2017 00:15,SCH - HQ_CEDARS,325274,140,140,-40
08/14/2017 00:15,SCH - HQ_IMPORT_EXPORT,325376,1089,1310,-9999
08/14/2017 00:15,SCH - NE - NY,23318,102.63,1400,-1600
08/14/2017 00:15,SCH - NPX_1385,325277,129,200,-200
08/14/2017 00:15,SCH - NPX_CSC,325154,215,330,-330
08/14/2017 00:15,SCH - OH - NY,23317,1091.1,1700,-1600
08/14/2017 00:15,SCH - PJ - NY,23316,-96.72,1450,-1250
08/14/2017 00:15,SCH - PJM_HTP,325905,0,0,0
08/14/2017 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
08/14/2017 00:15,SCH - PJM_VFT,325658,43,315,-315
08/14/2017 00:15,SPR/DUN-SOUTH,23320,3004.61,4350,-9999
08/14/2017 00:15,TOTAL EAST,23314,4274.07,6800,-9999
08/14/2017 00:15,UPNY CONED,23315,2614.31,5700,-9999
08/14/2017 00:15,WEST CENTRAL,23312,288.12,9999,-9999
08/14/2017 00:20,CENTRAL EAST - VC,23330,2353.89,2695,-9999
08/14/2017 00:20,DYSINGER EAST,23326,681.32,3150,-9999
08/14/2017 00:20,MOSES SOUTH,23319,2389.6,3150,-1600
08/14/2017 00:20,SCH - HQ - NY,23324,1430,1430,-800
08/14/2017 00:20,SCH - HQ_CEDARS,325274,140,140,-40
08/14/2017 00:20,SCH - HQ_IMPORT_EXPORT,325376,1089,1310,-9999
08/14/2017 00:20,SCH - NE - NY,23318,135.25,1400,-1600
08/14/2017 00:20,SCH - NPX_1385,325277,129,200,-200
08/14/2017 00:20,SCH - NPX_CSC,325154,215,330,-330
08/14/2017 00:20,SCH - OH - NY,23317,1092.08,1700,-1600
08/14/2017 00:20,SCH - PJ - NY,23316,-95.31,1450,-1250
08/14/2017 00:20,SCH - PJM_HTP,325905,0,0,0
08/14/2017 00:20,SCH - PJM_NEPTUNE,325305,660,660,-660
08/14/2017 00:20,SCH - PJM_VFT,325658,0,315,-315
08/14/2017 00:20,SPR/DUN-SOUTH,23320,3067.93,4350,-9999
