Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/18/2018 00:00,CENTRAL EAST - VC,23330,1879.45,2425,-9999
07/18/2018 00:00,DYSINGER EAST,23326,576.12,3150,-9999
07/18/2018 00:00,MOSES SOUTH,23319,2289.52,3150,-1600
07/18/2018 00:00,SCH - HQ - NY,23324,1500,1500,-1000
07/18/2018 00:00,SCH - HQ_CEDARS,325274,190,190,-40
07/18/2018 00:00,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/18/2018 00:00,SCH - NE - NY,23318,-399.67,1400,-1600
07/18/2018 00:00,SCH - NPX_1385,325277,35,200,-200
07/18/2018 00:00,SCH - NPX_CSC,325154,330,330,-330
07/18/2018 00:00,SCH - OH - NY,23317,975.15,1900,-1750
07/18/2018 00:00,SCH - PJ - NY,23316,235.41,1800,-1100
07/18/2018 00:00,SCH - PJM_HTP,325905,299,660,-660
07/18/2018 00:00,SCH - PJM_NEPTUNE,325305,629,660,-660
07/18/2018 00:00,SCH - PJM_VFT,325658,157,315,-315
07/18/2018 00:00,SPR/DUN-SOUTH,23320,3195.94,4350,-9999
07/18/2018 00:00,TOTAL EAST,23314,3397.9,6800,-9999
07/18/2018 00:00,UPNY CONED,23315,2630.13,5700,-9999
07/18/2018 00:00,WEST CENTRAL,23312,11.42,9999,-9999
07/18/2018 00:05,CENTRAL EAST - VC,23330,1777.92,2425,-9999
07/18/2018 00:05,DYSINGER EAST,23326,505.23,3150,-9999
07/18/2018 00:05,MOSES SOUTH,23319,2314.51,3150,-1600
07/18/2018 00:05,SCH - HQ - NY,23324,1500,1500,-1000
07/18/2018 00:05,SCH - HQ_CEDARS,325274,190,190,-40
07/18/2018 00:05,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/18/2018 00:05,SCH - NE - NY,23318,-299.93,1400,-1600
07/18/2018 00:05,SCH - NPX_1385,325277,144,200,-200
07/18/2018 00:05,SCH - NPX_CSC,325154,330,330,-330
07/18/2018 00:05,SCH - OH - NY,23317,1091.71,1900,-1750
07/18/2018 00:05,SCH - PJ - NY,23316,89.37,1800,-1100
