Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/26/2018 00:00,CENTRAL EAST - VC,23330,2549.95,2730,-9999
01/26/2018 00:00,DYSINGER EAST,23326,877.9,3150,-9999
01/26/2018 00:00,MOSES SOUTH,23319,1754.39,2850,-1600
01/26/2018 00:00,SCH - HQ - NY,23324,1170,1170,-500
01/26/2018 00:00,SCH - HQ_CEDARS,325274,199,199,-100
01/26/2018 00:00,SCH - HQ_IMPORT_EXPORT,325376,981,1310,-9999
01/26/2018 00:00,SCH - NE - NY,23318,-600.51,600,-800
01/26/2018 00:00,SCH - NPX_1385,325277,-99,100,-100
01/26/2018 00:00,SCH - NPX_CSC,325154,0,330,-330
01/26/2018 00:00,SCH - OH - NY,23317,946.36,1750,-1900
01/26/2018 00:00,SCH - PJ - NY,23316,820.07,2000,-1300
01/26/2018 00:00,SCH - PJM_HTP,325905,200,660,-660
01/26/2018 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
01/26/2018 00:00,SCH - PJM_VFT,325658,315,315,-315
01/26/2018 00:00,SPR/DUN-SOUTH,23320,2584.51,4600,-9999
01/26/2018 00:00,TOTAL EAST,23314,4473.3,6800,-9999
01/26/2018 00:00,UPNY CONED,23315,2127.64,5700,-9999
01/26/2018 00:00,WEST CENTRAL,23312,411.42,9999,-9999
01/26/2018 00:05,CENTRAL EAST - VC,23330,2525.58,2730,-9999
01/26/2018 00:05,DYSINGER EAST,23326,882.8,3150,-9999
01/26/2018 00:05,MOSES SOUTH,23319,1773.99,2850,-1600
01/26/2018 00:05,SCH - HQ - NY,23324,1170,1170,-500
01/26/2018 00:05,SCH - HQ_CEDARS,325274,199,199,-100
01/26/2018 00:05,SCH - HQ_IMPORT_EXPORT,325376,981,1310,-9999
01/26/2018 00:05,SCH - NE - NY,23318,-600.48,600,-800
01/26/2018 00:05,SCH - NPX_1385,325277,-99,100,-100
01/26/2018 00:05,SCH - NPX_CSC,325154,0,330,-330
