Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
12/23/2018 00:00,CENTRAL EAST - VC,23330,2238.22,2440,-9999
12/23/2018 00:00,DYSINGER EAST,23326,809.71,3150,-9999
12/23/2018 00:00,MOSES SOUTH,23319,1550,3150,-1600
12/23/2018 00:00,SCH - HQ - NY,23324,881,1500,-1000
12/23/2018 00:00,SCH - HQ_CEDARS,325274,0,199,-100
12/23/2018 00:00,SCH - HQ_IMPORT_EXPORT,325376,766,1310,-9999
12/23/2018 00:00,SCH - NE - NY,23318,-202.21,1400,-1800
12/23/2018 00:00,SCH - NPX_1385,325277,73,200,-200
12/23/2018 00:00,SCH - NPX_CSC,325154,50,330,-330
12/23/2018 00:00,SCH - OH - NY,23317,467.12,1750,-1900
12/23/2018 00:00,SCH - PJ - NY,23316,98.78,2000,-1300
12/23/2018 00:00,SCH - PJM_HTP,325905,37,660,-660
12/23/2018 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
12/23/2018 00:00,SCH - PJM_VFT,325658,315,315,-315
12/23/2018 00:00,SPR/DUN-SOUTH,23320,2329.05,4600,-9999
12/23/2018 00:00,TOTAL EAST,23314,3316.59,6800,-9999
12/23/2018 00:00,UPNY CONED,23315,1751.44,5700,-9999
12/23/2018 00:00,WEST CENTRAL,23312,409.66,9999,-9999
12/23/2018 00:05,CENTRAL EAST - VC,23330,2141.28,2440,-9999
12/23/2018 00:05,DYSINGER EAST,23326,816.3,3150,-9999
12/23/2018 00:05,MOSES SOUTH,23319,1446.54,3150,-1600
12/23/2018 00:05,SCH - HQ - NY,23324,778,1500,-1000
12/23/2018 00:05,SCH - HQ_CEDARS,325274,0,199,-100
12/23/2018 00:05,SCH - HQ_IMPORT_EXPORT,325376,663,1310,-9999
12/23/2018 00:05,SCH - NE - NY,23318,-51.4,1400,-1800
12/23/2018 00:05,SCH - NPX_1385,325277,95,200,-200
12/23/2018 00:05,SCH - NPX_CSC,325154,0,330,-330
12/23/2018 00:05,SCH - OH - NY,23317,575.22,1750,-1900
12/23/2018 00:05,SCH - PJ - NY,23316,-106.04,2000,-1300
12/23/2018 00:05,SCH - PJM_HTP,325905,75,660,-660
12/23/2018 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
12/23/2018 00:05,SCH - PJM_VFT,325658,315,315,-315
12/23/2018 00:05,SPR/DUN-SOUTH,23320,2252.43,4600,-9999
